date,city_code,plans,plan_revenue_crores,City,Month,Gen,Description
01-09-2022,400001,p6,1.9,Lucknow,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,110001,p6,1.82,Delhi,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,700001,p6,1.56,Raipur,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,560001,p6,1.18,Lucknow,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,600001,p6,0.79,Lucknow,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,500001,p6,0.84,Lucknow,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,411001,p6,1.27,Lucknow,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,380001,p6,0.78,Ahmedabad,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,302001,p6,0.45,Delhi,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,226001,p6,0.51,Delhi,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,800008,p6,0.39,Raipur,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,641001,p6,0.32,Coimbatore,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,160017,p6,0.35,Delhi,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,122001,p6,0.21,Delhi,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-09-2022,492001,p6,0.14,Lucknow,Sep,After 5G,Xstream Mobile Data Pack: 15GB Data | 28 days
01-01-2022,400001,p7,1.74,Lucknow,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,110001,p7,1.86,Delhi,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,700001,p7,1.25,Raipur,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,560001,p7,1.5,Lucknow,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,600001,p7,0.97,Lucknow,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,500001,p7,0.92,Lucknow,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,411001,p7,0.81,Lucknow,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,380001,p7,0.69,Ahmedabad,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,302001,p7,0.68,Delhi,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,226001,p7,0.51,Delhi,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,800008,p7,0.48,Raipur,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,641001,p7,0.28,Coimbatore,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,160017,p7,0.24,Delhi,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,122001,p7,0.19,Delhi,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,492001,p7,0.13,Lucknow,Jan,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,400001,p7,1.81,Lucknow,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,110001,p7,2.14,Delhi,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,700001,p7,1.68,Raipur,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,560001,p7,1.94,Lucknow,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,600001,p7,2.34,Lucknow,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,500001,p7,1.16,Lucknow,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,411001,p7,0.89,Lucknow,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,380001,p7,0.66,Ahmedabad,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,302001,p7,0.52,Delhi,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,226001,p7,1.12,Delhi,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,800008,p7,0.46,Raipur,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,641001,p7,0.41,Coimbatore,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,160017,p7,0.2,Delhi,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,122001,p7,0.32,Delhi,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-02-2022,492001,p7,0.17,Lucknow,Feb,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,400001,p7,2.37,Lucknow,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,110001,p7,2.11,Delhi,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,700001,p7,2.66,Raipur,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,560001,p7,1.4,Lucknow,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,600001,p7,0.83,Lucknow,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,500001,p7,1.16,Lucknow,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,411001,p7,1.32,Lucknow,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,380001,p7,0.87,Ahmedabad,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,302001,p7,0.68,Delhi,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,226001,p7,0.52,Delhi,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,800008,p7,0.34,Raipur,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,641001,p7,0.65,Coimbatore,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,160017,p7,0.34,Delhi,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,122001,p7,0.21,Delhi,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-03-2022,492001,p7,0.13,Lucknow,Mar,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,400001,p7,2.21,Lucknow,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,110001,p7,1.51,Delhi,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,700001,p7,1.6,Raipur,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,560001,p7,1.51,Lucknow,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,600001,p7,1.47,Lucknow,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,500001,p7,0.95,Lucknow,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,411001,p7,1.79,Lucknow,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,380001,p7,0.97,Ahmedabad,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,302001,p7,0.56,Delhi,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,226001,p7,0.54,Delhi,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,800008,p7,0.35,Raipur,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,641001,p7,0.35,Coimbatore,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,160017,p7,0.47,Delhi,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,122001,p7,0.17,Delhi,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-04-2022,492001,p7,0.13,Lucknow,Apr,Before 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,400001,p7,0.26,Lucknow,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,110001,p7,0.44,Delhi,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,700001,p7,0.4,Raipur,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,560001,p7,0.64,Lucknow,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,600001,p7,0.4,Lucknow,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,500001,p7,0.22,Lucknow,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,411001,p7,0.18,Lucknow,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,380001,p7,0.16,Ahmedabad,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,302001,p7,0.24,Delhi,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,226001,p7,0.12,Delhi,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,800008,p7,0.07,Raipur,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,641001,p7,0.06,Coimbatore,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,160017,p7,0.07,Delhi,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,122001,p7,0.02,Delhi,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-06-2022,492001,p7,0.04,Lucknow,Jun,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,400001,p7,0.45,Lucknow,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,110001,p7,0.42,Delhi,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,700001,p7,0.27,Raipur,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,560001,p7,0.49,Lucknow,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,600001,p7,0.44,Lucknow,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,500001,p7,0.27,Lucknow,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,411001,p7,0.2,Lucknow,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,380001,p7,0.32,Ahmedabad,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,302001,p7,0.11,Delhi,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,226001,p7,0.09,Delhi,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,800008,p7,0.08,Raipur,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,641001,p7,0.14,Coimbatore,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,160017,p7,0.05,Delhi,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,122001,p7,0.07,Delhi,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-07-2022,492001,p7,0.05,Lucknow,Jul,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,400001,p7,0.61,Lucknow,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,110001,p7,0.75,Delhi,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,700001,p7,0.55,Raipur,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,560001,p7,0.67,Lucknow,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,600001,p7,0.36,Lucknow,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,500001,p7,0.44,Lucknow,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,411001,p7,0.11,Lucknow,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,380001,p7,0.22,Ahmedabad,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,302001,p7,0.07,Delhi,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,226001,p7,0.18,Delhi,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,800008,p7,0.13,Raipur,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,641001,p7,0.2,Coimbatore,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,160017,p7,0.08,Delhi,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,122001,p7,0.07,Delhi,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-08-2022,492001,p7,0.03,Lucknow,Aug,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,400001,p7,0.47,Lucknow,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,110001,p7,0.41,Delhi,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,700001,p7,0.69,Raipur,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,560001,p7,0.44,Lucknow,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,600001,p7,0.34,Lucknow,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,500001,p7,0.28,Lucknow,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,411001,p7,0.54,Lucknow,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,380001,p7,0.35,Ahmedabad,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,302001,p7,0.19,Delhi,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,226001,p7,0.17,Delhi,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,800008,p7,0.1,Raipur,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,641001,p7,0.07,Coimbatore,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,160017,p7,0.15,Delhi,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,122001,p7,0.07,Delhi,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-09-2022,492001,p7,0.05,Lucknow,Sep,After 5G,25 GB Combo 3G / 4G Data Pack
01-01-2022,400001,p8,1.39,Lucknow,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,400001,p9,0.7,Lucknow,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,400001,p10,0.52,Lucknow,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,110001,p8,1.15,Delhi,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,110001,p9,0.72,Delhi,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,110001,p10,0.29,Delhi,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,700001,p8,0.97,Raipur,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,700001,p9,0.69,Raipur,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,700001,p10,0.14,Raipur,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,560001,p8,1,Lucknow,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,560001,p9,0.63,Lucknow,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,560001,p10,0.25,Lucknow,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,600001,p8,0.78,Lucknow,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,600001,p9,0.39,Lucknow,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,600001,p10,0.1,Lucknow,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,500001,p8,0.83,Lucknow,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,500001,p9,0.42,Lucknow,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,500001,p10,0.17,Lucknow,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,411001,p8,0.51,Lucknow,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,411001,p9,0.29,Lucknow,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,411001,p10,0.07,Lucknow,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,380001,p8,0.62,Ahmedabad,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,380001,p9,0.34,Ahmedabad,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,380001,p10,0.21,Ahmedabad,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,302001,p8,0.68,Delhi,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,302001,p9,0.34,Delhi,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,302001,p10,0.14,Delhi,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,226001,p8,0.38,Delhi,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,226001,p9,0.25,Delhi,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,226001,p10,0.13,Delhi,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,800008,p8,0.53,Raipur,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,800008,p9,0.21,Raipur,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,800008,p10,0.11,Raipur,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,641001,p8,0.15,Coimbatore,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,641001,p9,0.09,Coimbatore,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,641001,p10,0.04,Coimbatore,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,160017,p8,0.14,Delhi,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,160017,p9,0.06,Delhi,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,160017,p10,0.06,Delhi,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,122001,p8,0.14,Delhi,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,122001,p9,0.06,Delhi,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,122001,p10,0.06,Delhi,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-01-2022,492001,p8,0.09,Lucknow,Jan,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-01-2022,492001,p9,0.05,Lucknow,Jan,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-01-2022,492001,p10,0.04,Lucknow,Jan,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,400001,p8,1.61,Lucknow,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,400001,p9,1.01,Lucknow,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,400001,p10,0.4,Lucknow,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,110001,p8,1.32,Delhi,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,110001,p9,0.49,Delhi,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,110001,p10,0.33,Delhi,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,700001,p8,1.23,Raipur,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,700001,p9,0.61,Raipur,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,700001,p10,0.46,Raipur,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,560001,p8,1.76,Lucknow,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,560001,p9,0.71,Lucknow,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,560001,p10,0.53,Lucknow,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,600001,p8,1.7,Lucknow,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,600001,p9,0.85,Lucknow,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,600001,p10,0.64,Lucknow,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,500001,p8,0.81,Lucknow,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,500001,p9,0.35,Lucknow,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,500001,p10,0.35,Lucknow,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,411001,p8,0.89,Lucknow,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,411001,p9,0.39,Lucknow,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,411001,p10,0.39,Lucknow,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,380001,p8,0.6,Ahmedabad,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,380001,p9,0.3,Ahmedabad,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,380001,p10,0.06,Ahmedabad,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,302001,p8,0.3,Delhi,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,302001,p9,0.22,Delhi,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,302001,p10,0.04,Delhi,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,226001,p8,0.65,Delhi,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,226001,p9,0.37,Delhi,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,226001,p10,0.09,Delhi,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,800008,p8,0.34,Raipur,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,800008,p9,0.15,Raipur,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,800008,p10,0.04,Raipur,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,641001,p8,0.33,Coimbatore,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,641001,p9,0.18,Coimbatore,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,641001,p10,0.15,Coimbatore,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,160017,p8,0.18,Delhi,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,160017,p9,0.09,Delhi,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,160017,p10,0.04,Delhi,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,122001,p8,0.18,Delhi,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,122001,p9,0.16,Delhi,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,122001,p10,0.08,Delhi,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-02-2022,492001,p8,0.11,Lucknow,Feb,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-02-2022,492001,p9,0.06,Lucknow,Feb,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-02-2022,492001,p10,0.06,Lucknow,Feb,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,400001,p8,1.28,Lucknow,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,400001,p9,0.55,Lucknow,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,400001,p10,0.37,Lucknow,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,110001,p8,1.46,Delhi,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,110001,p9,0.81,Delhi,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,110001,p10,0.32,Delhi,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,700001,p8,1.77,Raipur,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,700001,p9,0.89,Raipur,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,700001,p10,0.67,Raipur,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,560001,p8,1.24,Lucknow,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,560001,p9,0.62,Lucknow,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,560001,p10,0.31,Lucknow,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,600001,p8,0.74,Lucknow,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,600001,p9,0.37,Lucknow,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,600001,p10,0.37,Lucknow,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,500001,p8,0.87,Lucknow,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,500001,p9,0.48,Lucknow,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,500001,p10,0.29,Lucknow,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,411001,p8,0.88,Lucknow,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,411001,p9,0.44,Lucknow,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,411001,p10,0.11,Lucknow,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,380001,p8,0.77,Ahmedabad,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,380001,p9,0.39,Ahmedabad,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,380001,p10,0.39,Ahmedabad,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
01-03-2022,302001,p8,0.37,Delhi,Mar,Before 5G,Daily Saviour (1 GB / Day) validity: 1 Day
01-03-2022,302001,p9,0.26,Delhi,Mar,Before 5G,Combo TopUp: 14.95 Talktime and 300 MB data
01-03-2022,302001,p10,0.05,Delhi,Mar,Before 5G,Big Combo Pack (6 GB / Day) validity: 3 Days
